NORAD_CAT_ID,OBJECT_NAME,TLE_LINE1,TLE_LINE2,EPOCH
57113,STARLINK-6142,1 57113C 23090N   26210.05673611 -.00009699  00000+0 -35134-3 0  2100,2 57113  43.0013 202.9709 0001788 265.8861 151.4368 15.27580174    18,2026-07-29 04:38:21
57114,STARLINK-6125,1 57114C 23090P   26210.07548611 -.00036421  00000+0 -13185-2 0  2108,2 57114  43.0002 202.9146 0001626 265.0257 234.3120 15.27613421    13,2026-07-29 04:38:21
57115,STARLINK-6085,1 57115C 23090Q   26210.04284722  .00024313  00000+0  11325-2 0  2105,2 57115  42.9955 199.0486 0018483  35.0887 225.4775 15.18953969    16,2026-07-29 04:38:21
57116,STARLINK-6129,1 57116C 23090R   26210.03451389  .00001090  00000+0  39480-4 0  2101,2 57116  43.0005 202.9969 0001447 263.8983  73.5143 15.27571337    11,2026-07-29 04:38:21
57117,STARLINK-6148,1 57117C 23090S   26210.04215278 -.00003150  00000+0 -11412-3 0  2103,2 57117  43.0014 202.9673 0001552 268.7428 103.6575 15.27573862    18,2026-07-29 04:38:21
57119,STARLINK-6150,1 57119C 23090U   26210.05048611 -.00007475  00000+0 -27068-3 0  2109,2 57119  42.9989 203.4352 0000761 282.6403 276.2159 15.27592151    15,2026-07-29 04:38:21
57120,STARLINK-6147,1 57120C 23090V   26210.06506944 -.00012365  00000+0 -44792-3 0  2107,2 57120  42.9988 203.0530 0001435 264.3667 142.2385 15.27579499    11,2026-07-29 04:38:21
57121,STARLINK-6152,1 57121C 23090W   26210.08312500 -.00016687  00000+0 -60447-3 0  2109,2 57121  42.9997 202.6969 0001517 273.7430 338.3944 15.27583219    10,2026-07-29 04:38:21
57122,STARLINK-6149,1 57122C 23090X   26210.04076389 -.00005339  00000+0 -19348-3 0  2104,2 57122  42.9995 203.5896 0001124 265.1334 197.9213 15.27565806    10,2026-07-29 04:38:21
57123,STARLINK-6154,1 57123C 23090Y   26210.03312500 -.00001205  00000+0 -43657-4 0  2101,2 57123  42.9992 203.3304 0001287 258.0164 290.2695 15.27581514    17,2026-07-29 04:38:21
57124,STARLINK-6146,1 57124C 23090Z   26210.04701389 -.00003228  00000+0 -11689-3 0  2106,2 57124  42.9990 203.2050 0001408 264.5985  21.3744 15.27586360    13,2026-07-29 04:38:21
57125,STARLINK-6100,1 57125C 23090AA  26210.06506944 -.00030339  00000+0 -10990-2 0  2105,2 57125  43.0019 184.8064 0001188 269.0544 188.6676 15.27590499    12,2026-07-29 04:38:21
57126,STARLINK-6167,1 57126C 23090AB  26210.05256944 -.00010078  00000+0 -36508-3 0  2109,2 57126  43.0016 203.6190 0000708 293.0143 192.5466 15.27580853    13,2026-07-29 04:38:21
57127,STARLINK-6165,1 57127C 23090AC  26210.06576389 -.00013138  00000+0 -47589-3 0  2100,2 57127  43.0011 202.9460 0001917 267.7222 185.1656 15.27580780    18,2026-07-29 04:38:21
57128,STARLINK-6163,1 57128C 23090AD  26210.07062500 -.00014852  00000+0 -53801-3 0  2105,2 57128  43.0011 202.8130 0001466 269.2556 252.8391 15.27581700    19,2026-07-29 04:38:21
57129,STARLINK-6170,1 57129C 23090AE  26210.03868056 -.00020249  00000+0 -73352-3 0  2102,2 57129  42.9993 185.5650 0000347 241.1043 176.6421 15.27585416    13,2026-07-29 04:38:21
57130,STARLINK-6172,1 57130C 23090AF  26210.03590278  .00001006  00000+0  36402-4 0  2106,2 57130  43.0002 203.0621 0001476 263.2396  46.4210 15.27595148    15,2026-07-29 04:38:21
57131,STARLINK-6162,1 57131C 23090AG  26210.07062500 -.00021075  00000+0 -76353-3 0  2101,2 57131  43.0006 184.6299 0000872 287.6929 264.2958 15.27580975    17,2026-07-29 04:38:21
57132,STARLINK-6128,1 57132C 23090AH  26210.05881944 -.00009690  00000+0 -35094-3 0  2107,2 57132  42.9999 203.0358 0001409 270.4074 123.0033 15.27584847    15,2026-07-29 04:38:21
57133,STARLINK-6143,1 57133C 23090AJ  26210.04631944 -.00019493  00000+0 -70585-3 0  2106,2 57133  43.0017 184.9665 0001498 279.2297  53.9950 15.27596680    16,2026-07-29 04:38:21
57134,STARLINK-6133,1 57134C 23090AK  26210.08590278 -.00030298  00000+0 -10975-2 0  2107,2 57134  42.9988 184.4933 0000727 256.5594  40.7466 15.27591076    17,2026-07-29 04:38:21
57135,STARLINK-6127,1 57135C 23090AL  26210.06993056 -.00024004  00000+0 -86965-3 0  2108,2 57135  43.0001 184.6961 0001142 259.2179 260.6295 15.27582043    17,2026-07-29 04:38:21
57136,STARLINK-6112,1 57136C 23090AM  26210.07409722 -.00024078  00000+0 -87251-3 0  2102,2 57136  43.0006 184.6589 0001340 264.1265 285.7801 15.27575731    17,2026-07-29 04:38:21
57137,STARLINK-5347,1 57137C 23090AN  26210.03104167 -.00017281  00000+0 -62605-3 0  2108,2 57137  42.9991 184.7832 0000777 247.5344 114.8034 15.27581123    19,2026-07-29 04:38:21
57138,STARLINK-5336,1 57138C 23090AP  26210.05395833 -.00027635  00000+0 -10011-2 0  2100,2 57138  43.0006 184.8225 0000601 290.0723 127.6908 15.27588558    17,2026-07-29 04:38:21
57139,STARLINK-5355,1 57139C 23090AQ  26210.08034722 -.00011848  00000+0 -42861-3 0  2109,2 57139  42.9991 184.5372 0001133 271.3612 348.2903 15.27626146    11,2026-07-29 04:38:21
57141,STARLINK-5357,1 57141C 23090AS  26210.07826389 -.00026730  00000+0 -96826-3 0  2105,2 57141  42.9997 184.5652 0000966 260.7308 340.3732 15.27588913    10,2026-07-29 04:38:21
57142,STARLINK-5361,1 57142C 23090AT  26210.04979167 -.00027489  00000+0 -99571-3 0  2108,2 57142  43.0008 184.7733 0000536 257.4989 165.6367 15.27591513    11,2026-07-29 04:38:21
57143,STARLINK-5358,1 57143C 23090AU  26210.06437500 -.00024488  00000+0 -88715-3 0  2105,2 57143  43.0004 184.7405 0000889 267.8674 214.3366 15.27583764    11,2026-07-29 04:38:21
57144,STARLINK-5150,1 57144C 23090AV  26210.04006944 -.00020650  00000+0 -74801-3 0  2106,2 57144  43.0006 184.8140 0000844 266.2944 110.3784 15.27586645    15,2026-07-29 04:38:21
57145,STARLINK-5768,1 57145C 23090AW  26210.06576389 -.00023380  00000+0 -84678-3 0  2100,2 57145  43.0003 185.0659 0001548 261.7342  86.6105 15.27591033    14,2026-07-29 04:38:21
57146,STARLINK-5791,1 57146C 23090AX  26210.06784722 -.00024772  00000+0 -89743-3 0  2107,2 57146  43.0016 184.7680 0001321 266.5829 213.5137 15.27584319    16,2026-07-29 04:38:21
57147,STARLINK-5765,1 57147C 23090AY  26210.07618056 -.00036772  00000+0 -13320-2 0  2105,2 57147  42.9995 185.1375 0001365 266.8295  82.2844 15.27592966    18,2026-07-29 04:38:21
57148,STARLINK-5788,1 57148C 23090AZ  26210.03729167 -.00019192  00000+0 -69524-3 0  2103,2 57148  42.9993 185.4094 0001321 256.2181 217.5702 15.27583508    15,2026-07-29 04:38:21
57149,STARLINK-5778,1 57149C 23090BA  26210.04284722 -.00026527  00000+0 -96108-3 0  2106,2 57149  43.0028 170.5044 0001757 263.2082 196.1844 15.27582065    14,2026-07-29 04:38:21
57150,STARLINK-5780,1 57150C 23090BB  26210.07965278 -.00033593  00000+0 -12167-2 0  2106,2 57150  43.0016 191.8320 0001306 279.0924 137.0119 15.27595454    11,2026-07-29 04:38:21
57151,STARLINK-5776,1 57151C 23090BC  26210.07826389 -.00041331  00000+0 -14973-2 0  2102,2 57151  43.0012 184.9461 0001555 267.0087 171.3921 15.27593222    13,2026-07-29 04:38:21
57152,STARLINK-6164,1 57152C 23090BD  26210.04145833 -.00020193  00000+0 -73145-3 0  2108,2 57152  43.0021 184.9673 0001387 275.2835  38.2945 15.27584941    19,2026-07-29 04:38:21
57153,STARLINK-5879,1 57153C 23090BE  26210.04423611 -.00032044  00000+0 -11607-2 0  2104,2 57153  43.0004 173.9634 0000284 301.6672 252.7458 15.27593137    13,2026-07-29 04:38:21
57154,STARLINK-6106,1 57154C 23090BF  26210.05326389 -.00023432  00000+0 -84858-3 0  2100,2 57154  42.9995 185.1854 0001408 265.0441 353.2632 15.27594765    15,2026-07-29 04:38:21
57155,STARLINK-6108,1 57155C 23090BG  26210.05673611 -.00020170  00000+0 -73071-3 0  2105,2 57155  42.9994 185.3987 0001246 256.5268 281.8562 15.27582038    14,2026-07-29 04:38:21
57156,STARLINK-6137,1 57156C 23090BH  26210.03868056  .00730360  00000+0  32372-2 0  2108,2 57156  43.0015 175.8780 0001596 247.7229 200.2081 15.83047077    15,2026-07-29 04:38:21
57218,STARLINK-5525,1 57218C 23094A   26210.07270833 -.00010336  00000+0 -37435-3 0  2107,2 57218  43.0009 312.1501 0001501 268.4825 304.4093 15.27583987    15,2026-07-29 04:38:21
57219,STARLINK-5520,1 57219C 23094B   26210.05673611 -.00016807  00000+0 -60883-3 0  2109,2 57219  43.0024 315.6913 0001744 265.4726 200.9542 15.27581031    11,2026-07-29 04:38:21
57220,STARLINK-5880,1 57220C 23094C   26209.99562500 -.00038259  00000+0 -13856-2 0  2096,2 57220  43.0021 316.1226 0001467 265.5588 189.0367 15.27600086    16,2026-07-29 04:38:21
57222,STARLINK-5870,1 57222C 23094E   26210.04354167 -.00018941  00000+0 -68602-3 0  2102,2 57222  43.0034 312.1278 0002020 267.0482 223.0628 15.27587720    19,2026-07-29 04:38:21
57223,STARLINK-5519,1 57223C 23094F   26210.03451389 -.00024584  00000+0 -89139-3 0  2104,2 57223  43.0037 315.6702 0001907 274.0239 133.7091 15.27554221    15,2026-07-29 04:38:21
57224,STARLINK-5983,1 57224C 23094G   26210.06645833 -.00013404  00000+0 -48547-3 0  2104,2 57224  43.0025 312.0470 0001729 265.6672 329.3916 15.27585129    15,2026-07-29 04:38:21
57225,STARLINK-6294,1 57225C 23094H   26210.05395833 -.00019836  00000+0 -71875-3 0  2101,2 57225  43.0038 312.7747 0001762 272.9929 337.3694 15.27575337    19,2026-07-29 04:38:21
57226,STARLINK-6350,1 57226C 23094J   26210.06229167 -.00028996  00000+0 -10504-2 0  2107,2 57226  43.0028 312.5422 0001471 263.7632 110.3027 15.27587263    13,2026-07-29 04:38:21
57227,STARLINK-5996,1 57227C 23094K   26210.03798611 -.00023739  00000+0 -85982-3 0  2103,2 57227  43.0036 315.6923 0001894 267.3243 138.3214 15.27589102    12,2026-07-29 04:38:21
57228,STARLINK-6230,1 57228C 23094L   26210.03729167 -.00022474  00000+0 -81415-3 0  2106,2 57228  43.0041 312.0275 0001978 271.6455 240.6883 15.27583315    15,2026-07-29 04:38:21
57229,STARLINK-6233,1 57229C 23094M   26210.04701389 -.00037005  00000+0 -13404-2 0  2102,2 57229  43.0034 312.6824 0001743 269.1836 359.5234 15.27594695    12,2026-07-29 04:38:21
57230,STARLINK-6250,1 57230C 23094N   26210.05881944 -.00015883  00000+0 -57539-3 0  2109,2 57230  43.0033 312.6475 0001589 272.2372  47.3296 15.27579034    13,2026-07-29 04:38:21
57231,STARLINK-5840,1 57231C 23094P   26210.04145833 -.00024526  00000+0 -88872-3 0  2107,2 57231  43.0021 312.6053 0001206 269.9381  10.6978 15.27576947    12,2026-07-29 04:38:21
57232,STARLINK-5872,1 57232C 23094Q   26210.04354167 -.00022622  00000+0 -81962-3 0  2108,2 57232  43.0019 312.5206 0001372 267.4421  52.9242 15.27579122    12,2026-07-29 04:38:21
57233,STARLINK-5866,1 57233C 23094R   26210.04701389 -.00024358  00000+0 -88233-3 0  2107,2 57233  43.0015 312.4257 0001512 265.2584 109.5744 15.27587664    12,2026-07-29 04:38:21
57234,STARLINK-6368,1 57234C 23094S   26210.06437500 -.00014168  00000+0 -51326-3 0  2102,2 57234  43.0037 311.9833 0002148 272.1003 339.8318 15.27578498    10,2026-07-29 04:38:21
57235,STARLINK-6360,1 57235C 23094T   26210.03868056 -.00023076  00000+0 -83626-3 0  2100,2 57235  43.0013 312.4222 0001512 266.5003  83.6600 15.27572871    11,2026-07-29 04:38:21
57236,STARLINK-6315,1 57236C 23094U   26210.08243056  .00010260  00000+0  37167-3 0  2101,2 57236  43.0012 301.4555 0001510 261.0817  89.3757 15.27568279    12,2026-07-29 04:38:21
57237,STARLINK-6365,1 57237C 23094V   26210.04840278 -.00016069  00000+0 -58196-3 0  2107,2 57237  43.0011 312.2429 0001719 264.8476 188.3621 15.27589067    13,2026-07-29 04:38:21
57238,STARLINK-6334,1 57238C 23094W   26210.04076389 -.00022701  00000+0 -82204-3 0  2109,2 57238  43.0028 301.8668 0001389 259.2979 143.8798 15.27597958    19,2026-07-29 04:38:21
57239,STARLINK-6330,1 57239C 23094X   26210.07618056 -.00041868  00000+0 -15165-2 0  2102,2 57239  43.0030 311.9688 0001976 269.5125  26.1734 15.27597218    18,2026-07-29 04:38:21
57240,STARLINK-6351,1 57240C 23094Y   26210.05881944 -.00015255  00000+0 -55263-3 0  2105,2 57240  43.0044 301.1130 0002020 269.9165 148.6363 15.27579884    14,2026-07-29 04:38:21
57241,STARLINK-6349,1 57241C 23094Z   26210.08243056  .00014178  00000+0  51330-3 0  2107,2 57241  43.0014 301.5051 0001418 256.4220  72.7284 15.27586492    13,2026-07-29 04:38:21
57242,STARLINK-6306,1 57242C 23094AA  26210.03451389 -.00010594  00000+0 -38381-3 0  2104,2 57242  43.0020 301.8563 0001397 264.1497 125.9079 15.27574032    10,2026-07-29 04:38:21
57243,STARLINK-6346,1 57243C 23094AB  26210.08243056  .00013404  00000+0  48552-3 0  2102,2 57243  43.0016 301.5355 0001443 271.3229  43.7680 15.27569691    17,2026-07-29 04:38:21
57244,STARLINK-5610,1 57244C 23094AC  26210.04631944 -.00006090  00000+0 -22059-3 0  2105,2 57244  43.0037 301.1006 0001510 268.8380 116.2538 15.27577368    12,2026-07-29 04:38:21
57245,STARLINK-5587,1 57245C 23094AD  26210.04631944 -.00003651  00000+0 -13235-3 0  2102,2 57245  43.0030 301.8846 0001506 267.4406 145.2606 15.27552342    17,2026-07-29 04:38:21
57246,STARLINK-5049,1 57246C 23094AE  26210.07062500  .00005530  00000+0  20036-3 0  2105,2 57246  43.0037 300.9932 0001944 277.2013 227.5819 15.27563295    19,2026-07-29 04:38:21
57247,STARLINK-5039,1 57247C 23094AF  26210.03520833 -.00014200  00000+0 -51447-3 0  2106,2 57247  43.0038 301.2905 0001834 272.8902 354.4468 15.27576051    15,2026-07-29 04:38:21
57248,STARLINK-5514,1 57248C 23094AG  26210.05743056 -.00036009  00000+0 -13043-2 0  2103,2 57248  43.0029 301.2139 0002125 274.4731  93.9803 15.27594275    13,2026-07-29 04:38:21
57249,STARLINK-5517,1 57249C 23094AH  26210.07340278 -.00019377  00000+0 -70202-3 0  2105,2 57249  43.0023 301.1172 0002100 266.6687 168.5744 15.27578723    13,2026-07-29 04:38:21
57250,STARLINK-5488,1 57250C 23094AJ  26210.06159722  .00004025  00000+0  14590-3 0  2108,2 57250  43.0010 301.4306 0001503 271.5823  20.7379 15.27552681    14,2026-07-29 04:38:21
57251,STARLINK-5513,1 57251C 23094AK  26210.07340278  .00006849  00000+0  24810-3 0  2100,2 57251  43.0020 301.2283 0001820 270.1192 143.8326 15.27570873    16,2026-07-29 04:38:21
57252,STARLINK-5511,1 57252C 23094AL  26210.04840278 -.00024693  00000+0 -89449-3 0  2101,2 57252  43.0028 301.2055 0002103 272.8496  74.2066 15.27584800    16,2026-07-29 04:38:21
57253,STARLINK-5516,1 57253C 23094AM  26210.03243056 -.00012971  00000+0 -46989-3 0  2100,2 57253  43.0019 301.5431 0001611 268.6393 244.3636 15.27578699    12,2026-07-29 04:38:21
57254,STARLINK-5490,1 57254C 23094AN  26210.04423611 -.00008640  00000+0 -31283-3 0  2108,2 57254  43.0021 301.3207 0002026 271.5480  10.1164 15.27594342    14,2026-07-29 04:38:21
57255,STARLINK-5481,1 57255C 23094AP  26210.07409722  .00007882  00000+0  28551-3 0  2108,2 57255  43.0034 301.1020 0001954 275.9989 191.2754 15.27570460    12,2026-07-29 04:38:21
57256,STARLINK-5512,1 57256C 23094AQ  26210.04145833 -.00016488  00000+0 -59727-3 0  2109,2 57256  43.0015 301.6362 0001542 264.0644 242.0312 15.27582575    11,2026-07-29 04:38:21
57257,STARLINK-5503,1 57257C 23094AR  26210.08243056  .00009576  00000+0  34691-3 0  2101,2 57257  43.0012 301.3593 0001503 261.1936 124.6522 15.27568402    12,2026-07-29 04:38:21
57258,STARLINK-5476,1 57258C 23094AS  26210.06020833  .00000962  00000+0  34869-4 0  2104,2 57258  43.0020 301.3319 0001532 266.8407  60.3290 15.27569244    18,2026-07-29 04:38:21
57260,STARLINK-5026,1 57260C 23094AU  26210.06020833  .00000548  00000+0  19846-4 0  2105,2 57260  43.0021 301.3655 0001539 256.1665  56.8687 15.27558264    10,2026-07-29 04:38:21
57261,STARLINK-5485,1 57261C 23094AV  26210.03937500 -.00021751  00000+0 -78794-3 0  2108,2 57261  43.0012 312.3668 0001457 263.4394 111.7675 15.27583370    10,2026-07-29 04:38:21
57262,STARLINK-5504,1 57262C 23094AW  26210.03937500 -.00088638  00000+0 -32124-2 0  2102,2 57262  43.0025 301.3989 0002200 267.7154 326.0725 15.27601535    18,2026-07-29 04:38:21
57263,STARLINK-5509,1 57263C 23094AX  26210.04770833 -.00016176  00000+0 -58605-3 0  2109,2 57263  43.0015 312.2726 0001483 267.5432 174.7987 15.27577693    12,2026-07-29 04:38:21
57264,STARLINK-5858,1 57264C 23094AY  26210.03590278 -.00030776  00000+0 -11149-2 0  2105,2 57264  43.0014 301.5509 0001489 262.9998 254.9621 15.27588554    18,2026-07-29 04:38:21
57290,STARLINK-30198,1 57290C 23096A   26210.06020833  .00022693  00000+0  79801-3 0  2101,2 57290  42.9825 149.1768 0009540 164.7876 260.4274 15.28487987    13,2026-07-29 04:38:21
57291,STARLINK-30239,1 57291C 23096B   26210.06229167  .00004768  00000+0  17272-3 0  2100,2 57291  43.0010 144.7011 0001506 262.4287 307.9649 15.27569061    16,2026-07-29 04:38:21
57294,STARLINK-30235,1 57294C 23096E   26210.05743056 -.00130480  00000+0 -47255-2 0  2106,2 57294  42.9999 144.8101 0001305 271.0268 237.2513 15.27646985    12,2026-07-29 04:38:21
57300,STARLINK-30236,1 57300C 23096L   26210.07270833 -.00077883  00000+0 -28214-2 0  2105,2 57300  43.0002 144.7638 0001286 266.1044 305.0557 15.27611878    11,2026-07-29 04:38:21
57301,STARLINK-30201,1 57301C 23096M   26210.06784722 -.00091205  00000+0 -33038-2 0  2106,2 57301  43.0001 144.9280 0001275 265.0650 222.7278 15.27620546    12,2026-07-29 04:38:21
57302,STARLINK-30233,1 57302C 23096N   26210.06784722  .00004197  00000+0  15208-3 0  2109,2 57302  42.9996 144.8263 0001456 268.2786 254.9101 15.27558351    16,2026-07-29 04:38:21
57310,STARLINK-30184,1 57310C 23096W   26210.06020833  .00000916  00000+0  33192-4 0  2102,2 57310  43.0025 116.0845 0001434 273.2110  11.1884 15.27569991    13,2026-07-29 04:38:21
57328,STARLINK-6290,1 57328C 23099A   26210.02201389 -.00023650  00000+0 -85661-3 0  2106,2 57328  43.0015 173.9203 0001130 312.4522  98.4585 15.27590441    17,2026-07-29 04:38:21
57329,STARLINK-6138,1 57329C 23099B   26210.04631944 -.00032765  00000+0 -11870-2 0  2100,2 57329  43.0004 174.1198 0001405 266.5035 136.8554 15.27589270    16,2026-07-29 04:38:21
57330,STARLINK-6212,1 57330C 23099C   26210.06437500 -.00020485  00000+0 -74220-3 0  2101,2 57330  43.0031 173.8372 0001576 269.6796 310.9156 15.27578103    11,2026-07-29 04:38:21
57331,STARLINK-6234,1 57331C 23099D   26210.05187500 -.00025174  00000+0 -91208-3 0  2108,2 57331  43.0028 173.9585 0001635 265.3953 225.1524 15.27580495    12,2026-07-29 04:38:21
57332,STARLINK-5831,1 57332C 23099E   26210.06020833 -.00043054  00000+0 -15595-2 0  2106,2 57332  43.0024 173.9437 0001697 269.6548 252.6336 15.27597281    17,2026-07-29 04:38:21
57333,STARLINK-5585,1 57333C 23099F   26210.05048611 -.00030878  00000+0 -11186-2 0  2102,2 57333  43.0008 174.0470 0001540 271.3294 176.1698 15.27588457    10,2026-07-29 04:38:21
57334,STARLINK-5589,1 57334C 23099G   26210.03520833 -.00041794  00000+0 -15131-2 0  2105,2 57334  43.0000 174.2275 0001404 260.0031  60.9263 15.27612564    16,2026-07-29 04:38:21
57335,STARLINK-6316,1 57335C 23099H   26210.03173611 -.00020419  00000+0 -73971-3 0  2102,2 57335  42.9998 171.0877 0001125 257.2460 302.8353 15.27582305    15,2026-07-29 04:38:21
57336,STARLINK-6320,1 57336C 23099J   26210.06437500 -.00080134  00000+0 -29001-2 0  2100,2 57336  42.9996 170.7967 0001116 251.0175 164.0947 15.27644893    13,2026-07-29 04:38:21
57337,STARLINK-6322,1 57337C 23099K   26210.06854167 -.00025769  00000+0 -93365-3 0  2101,2 57337  42.9996 174.1394 0001367 262.5303 199.5276 15.27580321    17,2026-07-29 04:38:21
57338,STARLINK-6374,1 57338C 23099L   26210.03381944 -.00019182  00000+0 -69485-3 0  2105,2 57338  42.9997 174.3687 0001420 258.5777 358.1513 15.27584626    15,2026-07-29 04:38:21
57339,STARLINK-6332,1 57339C 23099M   26210.04770833 -.00034250  00000+0 -12405-2 0  2108,2 57339  42.9998 174.2076 0001635 264.7916 103.7633 15.27594777    15,2026-07-29 04:38:21
57340,STARLINK-6321,1 57340C 23099N   26210.06090278 -.00036603  00000+0 -13259-2 0  2102,2 57340  42.9994 174.4141 0000560 187.0223 133.9204 15.27594211    14,2026-07-29 04:38:21
57341,STARLINK-6377,1 57341C 23099P   26210.06576389 -.00040550  00000+0 -14686-2 0  2106,2 57341  43.0016 177.3439 0001520 278.6860 262.7252 15.27600613    13,2026-07-29 04:38:21
57342,STARLINK-6375,1 57342C 23099Q   26210.06229167 -.00025419  00000+0 -92086-3 0  2104,2 57342  42.9995 170.6902 0001387 261.3650 198.9241 15.27583812    15,2026-07-29 04:38:21
57343,STARLINK-6379,1 57343C 23099R   26210.08243056 -.00023559  00000+0 -85354-3 0  2103,2 57343  42.9996 174.1938 0001145 259.9640 221.9528 15.27581000    11,2026-07-29 04:38:21
57344,STARLINK-6380,1 57344C 23099S   26210.03937500 -.00036454  00000+0 -13203-2 0  2104,2 57344  43.0019 173.8611 0000891 157.2060 328.1926 15.27598393    12,2026-07-29 04:38:21
57345,STARLINK-6373,1 57345C 23099T   26210.06368056 -.00021991  00000+0 -79666-3 0  2108,2 57345  43.0016 177.3176 0001500 274.1018 270.0169 15.27582500    12,2026-07-29 04:38:21
